id,scanScoreId,itemId,rule,recommendationPriority,recommendationId,recommendationTitle,recommendationContent,wellArchitectedCategoryLevel1,wellArchitectedCategoryLevel2,wellArchitectedCategoryLevel3,wellArchitectedCategoryLevel4,recommendationCategory,namespace,label,isBasic,recommendationEffort,apiName,relatedObject,wellArchitectedTopicId,wellArchitectedLevel4Url,metadataType,recommendationExcludeFromHealthScore,line,key,isBinary,createdAt,updatedAt,hidden
121494427,10457,355240320,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__RepositoryTestUtils.cls,false,1,sf_devops__RepositoryTestUtils.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__RepositoryTestUtils.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494428,10457,355240321,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__Requeueable.cls,false,1,sf_devops__Requeueable.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__Requeueable.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494429,10457,355240322,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__RequeueableUTest.cls,false,1,sf_devops__RequeueableUTest.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__RequeueableUTest.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494430,10457,355240332,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__RestErrorException.cls,false,1,sf_devops__RestErrorException.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__RestErrorException.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494431,10457,355240333,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__RestErrorResponse.cls,false,1,sf_devops__RestErrorResponse.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__RestErrorResponse.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494432,10457,355240342,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__RestPromoteResponse.cls,false,1,sf_devops__RestPromoteResponse.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__RestPromoteResponse.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494433,10457,355240351,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__RestResponseBuilder.cls,false,1,sf_devops__RestResponseBuilder.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__RestResponseBuilder.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494434,10457,355240352,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__RestResponseBuilderUTest.cls,false,1,sf_devops__RestResponseBuilderUTest.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__RestResponseBuilderUTest.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494435,10457,355240359,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__ResultHandlerAssertHelper.cls,false,1,sf_devops__ResultHandlerAssertHelper.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__ResultHandlerAssertHelper.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494436,10457,355240360,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__ResultHandlerHerokuFieldsValidationFTest.cls,false,1,sf_devops__ResultHandlerHerokuFieldsValidationFTest.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__ResultHandlerHerokuFieldsValidationFTest.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494437,10457,355240361,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__RetryExternalCommit.cls,false,1,sf_devops__RetryExternalCommit.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__RetryExternalCommit.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494438,10457,355240362,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__RetryExternalCommitUTest.cls,false,1,sf_devops__RetryExternalCommitUTest.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__RetryExternalCommitUTest.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494439,10457,355240363,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__RetryFailedCommitsWorker.cls,false,1,sf_devops__RetryFailedCommitsWorker.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__RetryFailedCommitsWorker.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494440,10457,355240364,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__RetryFailedCommitsWorkerFTest.cls,false,1,sf_devops__RetryFailedCommitsWorkerFTest.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__RetryFailedCommitsWorkerFTest.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494441,10457,355240365,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__RetryFailedCommitsWorkerUTest.cls,false,1,sf_devops__RetryFailedCommitsWorkerUTest.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__RetryFailedCommitsWorkerUTest.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494442,10457,355240367,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__SObjectFieldReference.cls,false,1,sf_devops__SObjectFieldReference.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__SObjectFieldReference.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494443,10457,355240368,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__SObjectFieldReferenceUTest.cls,false,1,sf_devops__SObjectFieldReferenceUTest.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__SObjectFieldReferenceUTest.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494444,10457,355240370,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__SObjectMigratorFTest.cls,false,1,sf_devops__SObjectMigratorFTest.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__SObjectMigratorFTest.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494445,10457,355240372,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__SObjectTestUtils.cls,false,1,sf_devops__SObjectTestUtils.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__SObjectTestUtils.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494446,10457,355240373,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__SObjectUtils.cls,false,1,sf_devops__SObjectUtils.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__SObjectUtils.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494447,10457,355240374,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__SObjectUtilsFTest.cls,false,1,sf_devops__SObjectUtilsFTest.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__SObjectUtilsFTest.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494448,10457,355240375,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__SalesforceConnection.cls,false,1,sf_devops__SalesforceConnection.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__SalesforceConnection.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494449,10457,355240376,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__SalesforceConnectionException.cls,false,1,sf_devops__SalesforceConnectionException.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__SalesforceConnectionException.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494450,10457,355240391,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__ServiceProviderController.cls,false,1,sf_devops__ServiceProviderController.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__ServiceProviderController.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494451,10457,355240392,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__ServiceProviderControllerFTest.cls,false,1,sf_devops__ServiceProviderControllerFTest.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__ServiceProviderControllerFTest.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494452,10457,355240393,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__ServiceProviderControllerUTest.cls,false,1,sf_devops__ServiceProviderControllerUTest.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__ServiceProviderControllerUTest.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494453,10457,355240395,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__ServiceProviderException.cls,false,1,sf_devops__ServiceProviderException.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__ServiceProviderException.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494454,10457,355240396,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__ServiceProviderService.cls,false,1,sf_devops__ServiceProviderService.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__ServiceProviderService.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494455,10457,355240397,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__ServiceProviderServiceFTest.cls,false,1,sf_devops__ServiceProviderServiceFTest.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__ServiceProviderServiceFTest.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494456,10457,355240398,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__ServiceProviderServiceUTest.cls,false,1,sf_devops__ServiceProviderServiceUTest.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__ServiceProviderServiceUTest.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494457,10457,355240401,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__SessionService.cls,false,1,sf_devops__SessionService.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__SessionService.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494458,10457,355240402,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__SessionServiceUTest.cls,false,1,sf_devops__SessionServiceUTest.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__SessionServiceUTest.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494459,10457,355240403,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__SessionValidatingApiService.cls,false,1,sf_devops__SessionValidatingApiService.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__SessionValidatingApiService.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494460,10457,355240404,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__SessionValidatingApiServiceUTest.cls,false,1,sf_devops__SessionValidatingApiServiceUTest.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__SessionValidatingApiServiceUTest.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494461,10457,355240405,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__SessionValidatingVcsProvider.cls,false,1,sf_devops__SessionValidatingVcsProvider.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__SessionValidatingVcsProvider.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494462,10457,355240406,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__SessionValidatingVcsProviderUTest.cls,false,1,sf_devops__SessionValidatingVcsProviderUTest.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__SessionValidatingVcsProviderUTest.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121494463,10457,355240408,Apex Class API Version = 3-8 versions behind,1,98,Update Apex Class API versions 3-8 versions behind,"Custom code that still uses an API version between three and eight versions behind means you are not taking advantage of Salesforce platform advances introduced over the last 3 years. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,sf_devops__SfdxProjectExternalCommitWorker.cls,false,1,sf_devops__SfdxProjectExternalCommitWorker.cls,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,classes,false,,classessf_devopssf_devops__SfdxProjectExternalCommitWorker.clsApex Class API Version = 3-8 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
